filename,ground_truth,vocab_list
5348024557507713_f693_chunk_2_subchunk_1.wav,कहा jata है न उसको खेलने में एक आनंद ज़्यादा ज़्यादा है क्योंकि वहाँ,"['उसको', 'एक', 'क्योंकि', 'न', 'jata', 'कहा', 'खेलने', 'वहाँ', 'ज़्यादा', 'आनंद', 'है', 'में']"
5348024557507713_f693_chunk_3_subchunk_1.wav,बहुत सारे सारे विषय,"['बहुत', 'सारे', 'विषय']"
5348024557507713_f693_chunk_4_subchunk_1.wav,उन्होंने,['उन्होंने']
5348024557507713_f693_chunk_5_subchunk_1.wav,तय किया है और उस खेलते-खेलते हमको पता चलता है की [uhh] हमने जितना ज़्यादा सीखने का है,"['हमको', 'उस', 'चलता', 'किया', 'सीखने', 'ज़्यादा', '[uhh]', 'हमने', 'तय', 'का', 'खेलते-खेलते', 'की', 'है', 'जितना', 'पता', 'और']"
5348024557507713_f693_chunk_6_subchunk_1.wav,उत</b><b#$%>ना [START]हमको,"['[START]हमको', 'उत</b><b#$%>ना']"
5348024557507713_f693_chunk_7_subchunk_1.wav,खेल<b>ने[</b>S#$%TART],['खेल<b>ने[</b>S#$%TART]']
5348024557507713_f693_chunk_8_subchunk_1.wav,यह बिल्कुल गलत,"['गलत', 'बिल्कुल', 'यह']"
5348024557507714_f742_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।अवसर एक सुविधा एक का सीखने योग का करने योग इसलिए है कृपा की भगवान मुझे एकदम सही बात है,"['एक', 'सीखने', 'इसलिए', 'की', 'बात', 'एकदम', 'यह', 'का', 'योग', 'है', 'सही', 'भगवान', 'करने', 'बिल्कुल', 'कृपा', 'मुझे', 'है।।अवसर', 'गलत', 'सुविधा']"
5348024557507714_f742_chunk_1_subchunk_1.wav,बाल्य से ही मिल गया था एकदम during सही बात है,"['during', 'एकदम', 'बाल्य', 'से', 'गया', 'मिल', 'ही', 'है', 'था', 'बात', 'सही']"
5348024557507714_f742_chunk_2_subchunk_1.wav,जैसे मैं योग का please note अभ्यास करते रहा वैसे ही,"['note', 'please', 'ही', 'रहा', 'अभ्यास', 'मैं', 'का', 'जैसे', 'योग', 'करते', 'वैसे']"
5348024557507714_f742_chunk_2_subchunk_2.wav,बहुत बहुत लोगों बहुत लोगों से सीखने का भी अपूर्व अवसर मुझे पाया hai,"['अवसर', 'लोगों', 'मुझे', 'से', 'पाया', 'hai', 'सीखने', 'बहुत', 'अपूर्व', 'का', 'भी']"
5348024557507714_f742_chunk_3_subchunk_1.wav,किंतु,['किंतु']
5348024557507714_f742_chunk_4_subchunk_1.wav,ज़्यादा होने से कभी कभी योग नित्य रूप से करने में दिक्कत होती है किन्तु करने मन तो अवश्य ही,"['नित्य', 'दिक्कत', 'कभी', 'रूप', 'करने', 'मन', 'तो', 'से', 'ही', 'ज़्यादा', 'किन्तु', 'अवश्य', 'होती', 'योग', 'होने', 'है', 'में']"
5348024557507719_f692_chunk_0_subchunk_1.wav,आज की शिक्षा व्यवस्था में स्कूल [School] में बच्चों को,"['[School]', 'स्कूल', 'आज', 'शिक्षा', 'व्यवस्था', 'को', 'बच्चों', 'की', 'में']"
5348024557507719_f692_chunk_1_subchunk_1.wav,पढ़#$%ाय[START]ा जात</b>ा है किंतु<b>,"['किंतु<b>', 'है', 'पढ़#$%ाय[START]ा', 'जात</b>ा']"
5348024557507719_f692_chunk_2_subchunk_1.wav,पढ़ाने के विषय इतना ज़्य</b>ादा हो गया[START] है कि छात्रों के लिए उसको,"['इतना', 'छात्रों', 'उसको', 'विषय', 'गया[START]', 'हो', 'कि', 'के', 'पढ़ाने', 'लिए', 'ज़्य</b>ादा', 'है']"
5348024557507719_f692_chunk_3_subchunk_1.wav,है चुका हो अनिवार्य यह गृहपाठ ट्यूशन को,"['अनिवार्य', 'चुका', 'को', 'यह', 'हो', 'है', 'ट्यूशन', 'गृहपाठ']"
5348024557507719_f692_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।शिक्षक तो जाए देखा अगर में रूप वास्तविक किंतु है चुका हो व्यापार शिक्षा या है बिज़नेस एक और यह कि है कहना को लोगों कुछ एकदम सही बात है,"['एक', 'गलत', 'को', 'बात', 'कुछ', 'लोगों', 'रूप', 'एकदम', 'शिक्षा', 'कहना', 'चुका', 'व्यापार', 'यह', 'वास्तविक', 'हो', 'में', 'है', 'है।।शिक्षक', 'सही', 'देखा', 'कि', 'बिल्कुल', 'और', 'जाए', 'तो', 'किंतु', 'बिज़नेस', 'या', 'अगर']"
5348024557507719_f692_chunk_5_subchunk_1.wav,सामान्य जीवन जी रहा है न अत्यंत during एकदम सही बात है,"['during', 'एकदम', 'न', 'सामान्य', 'रहा', 'बात', 'जीवन', 'जी', 'है', 'सही', 'अत्यंत']"
5348024557507719_f692_chunk_6_subchunk_1.wav,please note धनिक n अत्यंत दरिद्र,"['note', 'धनिक', 'please', 'n', 'दरिद्र', 'अत्यंत']"
5348024557507719_f692_chunk_7_subchunk_1.wav,samany रूप से उनका जीवन चल रहा है इसलिए प्राइवेट प्राइवेट ट्यूशन या,"['रूप', 'प्राइवेट', 'से', 'चल', 'इसलिए', 'जीवन', 'samany', 'रहा', 'है', 'या', 'ट्यूशन', 'उनका']"
5348024557507719_f692_chunk_8_subchunk_1.wav,निजी गृह पाठ यह एक विकल्प है जहाँ जहाँ से शिक्षक उनका कमाई जीवन जीने का एक अवसर ऐसा हमको देखना ज़रूरी है,"['हमको', 'एक', 'पाठ', 'से', 'शिक्षक', 'विकल्प', 'ऐसा', 'जहाँ', 'यह', 'का', 'है', 'उनका', 'ज़रूरी', 'जीने', 'देखना', 'निजी', 'अवसर', 'जीवन', 'कमाई', 'गृह']"
5348024557507723_f179_chunk_0_subchunk_1.wav,मैंने गुरुकुल में अध्ययन किया उस संदर्भ,"['उस', 'किया', 'मैंने', 'गुरुकुल', 'अध्ययन', 'संदर्भ', 'में']"
5348024557507723_f179_chunk_1_subchunk_1.wav,गणपति का मूर्ति बनाने का अवसर मिला था,"['अवसर', 'मूर्ति', 'बनाने', 'था', 'का', 'मिला', 'गणपति']"
5348024557507723_f179_chunk_2_subchunk_1.wav,ह[STAR<b>T]#$%म</b>,['ह[STAR<b>T]#$%म</b>']
5348024557507723_f179_chunk_3_subchunk_1.wav,बहुत सारे लोग मिल#$% <b>कर [START]गणपति,"['सारे', 'लोग', '[START]गणपति', '<b>कर', 'बहुत', 'मिल#$%']"
5348024557507723_f179_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।हमारा भाव हमारा हम पर उस और है होता ही,"['भाव', 'उस', 'होता', 'हमारा', 'बिल्कुल', 'पर', 'ही', 'हम', 'यह', 'है।।हमारा', 'है', 'गलत', 'और']"
5348024557507723_f179_chunk_5_subchunk_1.wav,यह बिल्कुल गलत है।।सब ऊर्जा हमारी प्रेरणा हमारा संवेदना एकदम सही बात है,"['एकदम', 'प्रेरणा', 'है।।सब', 'है', 'हमारा', 'बिल्कुल', 'हमारी', 'यह', 'ऊर्जा', 'गलत', 'संवेदना', 'सही', 'बात']"
