Filename,Transcription,character_list
5348024557503604_f750_chunk_11_subchunk_1_QC1_5_upsampling_simulation.wav,्यूबरुच खाते हमारा पर्टिक्युलर एक पेसेबल है जिस पर हमसे क्यूबरडुच खाते,"['प', 'र', 'ब', ' ', 'ु', 'ज', 'ह', 'ि', 'ा', '्', 'ू', 'ै', 'े', 'स', 'ल', 'ख', 'ए', 'क', 'ड', 'य', 'च', 'ट', 'त', 'म']"
5348024557503596_f133_chunk_7_subchunk_1_QC1_5_upsampling_simulation.wav,खना खाते हुए किजन का काम करते हुए हम लोग अपनी बातें शेयर कर सके इसलिए क्या है कि जब भी मैं घर जाती हूँ तब सारे लोग सारे काम खत्म करके किचनियाएंगे मे उको चाय पानी कुछ देदीदी हूँ और मैं अपने काम पे लग जाती हूँ और बातें करते कते अपने सारे बात,"['द', 'प', 'इ', 'भ', 'ँ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'स', 'घ', 'ल', 'ख', 'अ', 'ए', 'ी', 'औ', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503535_f352_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,सर्दियों के मौसम के दौरान अपहाड़ी क्षेत्र बहुत सुंदर लगते हैं बाऱिश की जो,"['द', 'प', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'ौ', 'ो', 'क', 'ष', 'ड', '़', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503566_f1935_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,यूपीआई आईडी न्य एडरेड एक्सिस को ब्लॉक करें,"['प', 'आ', 'र', 'ब', ' ', 'न', 'ि', '्', 'ू', 'े', 'स', 'ल', 'ॉ', 'ए', 'ई', 'ी', 'क', 'ो', 'ड', 'ं', 'य']"
5348024557503263_f2088_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,अन्य दवेदारों से छोटे होने के बावजूद अहमद शाह के पक्ष में कई प्रमुख कारक थे,"['द', 'प', 'थ', 'र', 'ब', ' ', 'छ', 'न', 'ज', 'ु', 'ह', 'ा', '्', 'व', 'ू', 'े', 'स', 'ख', 'अ', 'ई', 'ो', 'क', 'ष', 'ं', 'य', 'ट', 'श', 'म']"
5348024557503725_f1690_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,उदाहरण के लिए,"['उ', 'द', 'क', ' ', 'ल', 'ण', 'ह', 'ि', 'ा', 'र', 'े', 'ए']"
5348024557503604_f750_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,उसको बॉइल करके उसको थोड़ा मतलब रोस्ट करके हम लोग ऐसा कुछ कुछ कुछ करके हमलोग खातें और,"['इ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'छ', 'ह', 'ा', '्', 'े', 'स', 'ल', 'ख', 'ॉ', 'औ', 'ो', 'क', 'ड', '़', 'ऐ', 'ं', 'ट', 'त', 'म']"
5348024557503543_f579_chunk_11_subchunk_1_QC1_4_silence_insertion.wav,अऔर अपना पल जो है,"['ो', ' ', 'ल', 'प', 'अ', 'न', 'ज', 'ह', 'ै', 'ा', 'र', 'औ']"
5348024557503661_f632_chunk_16_subchunk_1_QC1_5_upsampling_simulation.wav,वो इंग्लिश इंग्लिश के लिए इंग्लिश को ्रेफर करते हैं,"['ो', 'क', ' ', 'ल', 'फ', 'ं', 'ग', 'त', 'इ', 'ह', 'ि', 'व', '्', 'ै', 'र', 'श', 'े', 'ए']"
5348024557503725_f1690_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,कम करने में सक्षम हो सकती है,"['स', 'क', 'ष', ' ', 'ो', 'ं', 'त', 'न', 'ह', '्', 'ै', 'र', 'े', 'म', 'ी']"
5348024557503195_f318_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,लोग तो अपने अपनी पसंदीदार से जगा न जर सके,"['े', 'स', 'द', 'ो', 'क', ' ', 'ल', 'ग', 'प', 'ं', 'अ', 'न', 'ज', 'ा', 'र', 'त', 'ी']"
5348024557503656_f273_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,जिापोशंस ने जिन चीजों ने मुझे बहुत इमोशनल कर दिया और मुझे हमेशा से ही ऐसा लगता है जब मैं ये दो नॉबेल पर थी हूँ,"['द', 'प', 'इ', 'थ', 'ँ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'ू', 'ै', 'े', 'स', 'ल', 'ॉ', 'झ', 'ी', 'औ', 'ो', 'क', 'ं', 'ऐ', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503161_f1569_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,ओटीपी बता सकते हैं,"['े', 'स', 'क', ' ', 'ं', 'प', 'त', 'ह', 'ा', 'ओ', 'ै', 'ट', 'ब', 'ी']"
5348024557503182_f366_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,जापान,"['प', 'न', 'ज', 'ा']"
5348024557503742_f1551_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,जिला कोलकाता में कौनसे सभी टीकाकरण केंद्र कवैक्स की पहली खुराक पद् से सत वर्ष आयुवर्ग के लिए देते है,"['द', 'प', 'आ', 'भ', 'र', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'ण', 'ए', 'ी', 'ौ', 'क', 'ो', 'ष', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503536_f353_chunk_6_subchunk_1_QC1_4_silence_insertion.wav,कैल्शियम और कार्बोनेट पत्थरों से निकल पर अपानी में पानी में मिलकर क्रिस्टल बना बनाते हैं वह वो झील की मजोबॉटम है औ जो तलहटी में हैं जो तल्हटी है उसमें सेट हो जाते हैं अजो हर मॉसम का हाल बाताता है,"['प', 'थ', 'र', 'ब', 'उ', ' ', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ॉ', 'झ', 'ी', 'औ', 'क', 'ो', 'ं', 'य', 'ट', 'श', 'त', 'म']"
5348024557503536_f353_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,घोषित किया हुआ है,"['ो', 'ष', ' ', 'घ', 'क', 'आ', 'ु', 'य', 'ह', 'ि', 'ै', 'ा', 'त']"
5348024557503416_f607_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,मुझे लगता है कि महिलाएं बाहर सुरक्षित है,"['र', 'ब', ' ', 'ग', 'ु', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'झ', 'ए', 'क', 'ष', 'ं', 'ा', 'त', 'म']"
5348024557503361_f113_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मेरा ओरे के नसर छह पैन थी,"['स', 'क', ' ', 'प', 'छ', 'न', 'ह', 'थ', 'ओ', 'ै', 'ा', 'र', 'े', 'म', 'ी']"
5348024557503361_f113_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,सीखा और बर्लीपैटिंग और पटचत्रा पिनटिंग सब कुछ मैंने सीखा था और मुझे पेंटिंग करने का बहुत बेड़ा इंट्रेस्ट है,"['प', 'इ', 'थ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'छ', 'ह', 'ि', 'ा', '्', 'ै', 'े', 'स', 'ल', 'ख', 'झ', 'ी', 'औ', 'क', 'ड', '़', 'ं', 'च', 'ट', 'त', 'म']"
5348024557503385_f786_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,हैपीडेंट बलगम को पांच स्टार और डिलीवरी सर्विस को चार स्टार दें,"['द', 'प', 'र', 'ब', ' ', 'ग', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'ट', 'ी', 'औ', 'क', 'ो', 'ड', 'ं', 'च', 'ा', 'म']"
5348024557503549_f580_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,उनका जीवनक्रम उठने से लेकर सोने तक का हर एक चीज आ व,"['आ', 'र', 'उ', ' ', 'न', 'ज', 'ह', 'व', '्', 'े', 'ठ', 'स', 'ल', 'ए', 'ी', 'क', 'ो', 'च', 'ा', 'त', 'म']"
5348024557503536_f353_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,यूनिवर्सिटी कॉलेज ऑफ लंदन में अजियो साइंटिस्ट साइमनटर्नर ैजी ने कहा है कि इस जील की तलहटी में आपको इंसानी इतिहास से जुड़े पर्यावरण बदलाव को अपर्यारण के अबदलाव देखने को मिलते हैं,"['द', 'आ', 'प', 'इ', 'र', 'ब', ' ', 'ु', 'न', 'ज', 'ह', 'ि', 'ा', 'व', 'ू', '्', 'ै', 'ऑ', 'े', 'स', 'ल', 'ख', 'अ', 'ण', 'ॉ', 'ी', 'क', 'ो', 'ड', 'फ', '़', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503569_f929_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,्पिन कोड दोतीन दोचार शून्य आठ में मुझे स्पुतनिक टीका कहां मिल सकता है,"['द', 'प', 'आ', 'र', ' ', 'ु', 'न', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'ठ', 'स', 'ल', 'ट', 'झ', 'ी', 'क', 'ो', 'ड', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503737_f801_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,क्या आप स्वचालित रूप से आर्येमन कुमावत को दस हजार रुपय महीने के बेचना बंद कर सकते हैं और सातसौ रुपये एक्सिस बैंक लाइम पर भेज सकते हैं,"['द', 'आ', 'प', 'इ', 'भ', 'र', 'ब', ' ', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ू', 'ै', 'े', 'स', 'ल', 'ए', 'ी', 'औ', 'ौ', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503524_f581_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,छी बात नहीं है ऑडवेटाइजर्स के और उसाइट के प्रति उन्हें बैग्राउंड चेक करना करना था,"['प', 'इ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', 'ा', 'व', '्', 'ै', 'े', 'ऑ', 'स', 'ी', 'औ', 'क', 'ड', 'ं', 'च', 'ट', 'त']"
5348024557503637_f864_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,नीचे,"['े', 'न', 'च', 'ी']"
5348024557503367_f364_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,अब प्रॉपर मीडियम नहीं मिला है तो पूरा एफर्ट बहुत कुछ तो वेस हो जा रही है वहाँ पे,"['प', 'ँ', 'र', 'ब', ' ', 'ु', 'न', 'छ', 'ज', 'ह', 'ि', '्', 'ू', 'ै', 'व', 'े', 'स', 'ल', 'अ', 'ट', 'ॉ', 'ए', 'ी', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503386_f1613_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,कुकिस पर कोई छूट क्यों नहीं है जबकि अन्य श्रेणियों में है,"['प', 'र', 'ब', ' ', 'ु', 'छ', 'न', 'ज', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'स', 'अ', 'ण', 'ई', 'ी', 'क', 'ो', 'ं', 'य', 'ट', 'श', 'म']"
5348024557503255_f588_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,एग्जीबिशनस होते हैं सिर्फ कपड़ों के नहीं तो आर्ट आरटिफेक्ट के भी औ रहते हैं बहुत सारी चीजें होती रहती हैं यहाँ पे म्यूजिक ड्रामा इनएक्टिविटीज को भी बहुत एनकरेजमेंट मिलती है,"['प', 'आ', 'इ', 'भ', 'ँ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'ू', 'ै', 'व', 'े', 'स', 'ल', 'ए', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', '़', 'ं', 'य', 'च', 'ट', 'श', 'त', 'म']"
5348024557503535_f352_chunk_13_subchunk_1_QC1_4_silence_insertion.wav,और अच्छी अच्छी आहरी सब्दी सब्जियां और मीठेमीटे फल खाने को मिलते हैं,"['द', 'आ', 'र', 'ब', ' ', 'छ', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'ठ', 'स', 'ल', 'ख', 'अ', 'ट', 'ी', 'औ', 'क', 'ो', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503656_f273_chunk_12_subchunk_1_QC1_5_upsampling_simulation.wav,जीता है,"[' ', 'ज', 'ह', 'ै', 'ा', 'त', 'ी']"
5348024557503593_f360_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,बारिश ने ग सब क्लियर्स का होगा चारों तरफ हम जो चीज देखना चाहते हैं तोवो देख सकते आराम से,"['द', 'आ', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'ी', 'क', 'ो', 'फ', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503300_f176_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,खनिज पदार्थ पाए जाते हैं देश के विभिन्न क्षेत्रों में विभिन्न प्रकार की सामग्रियों का निर्माण होता है इस हिसाब से कृषि खनिज और,"['द', 'प', 'इ', 'भ', 'थ', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ख', 'ण', 'ए', 'ी', 'औ', 'क', 'ष', 'ो', 'ं', 'य', 'ा', 'ृ', 'श', 'त', 'म']"
5348024557503543_f579_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,प्रमुख वयत्यास है अ वो तो इं्फ्रास्ट्रक्चर की ही होती है,"['प', 'इ', 'र', ' ', 'ु', 'ह', '्', 'व', 'ै', 'स', 'ख', 'अ', 'ट', 'ी', 'ो', 'क', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503720_f605_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,हाँ हमारे यहाँ पर रीलवे चलतीै पर लोकल जैसे मेट्रो चलती एक स्थिती से दूसी सिटी या कुछ भी वैसा कुछ नहीं चलता ैयहाँ पर अगर आपको दूसरे स्टेट में जाना है,"['द', 'प', 'आ', 'भ', 'थ', 'ँ', 'र', ' ', 'ग', 'ु', 'छ', 'ज', 'न', 'ह', 'ि', 'व', '्', 'ै', 'ू', 'े', 'स', 'ल', 'अ', 'ट', 'ए', 'ी', 'ो', 'क', 'ं', 'य', 'च', 'ा', 'त', 'म']"
