Filename,Indiconformer_Hypothesis,character_list
5348024557502778_f403_chunk_26_subchunk_1_QC1_1_format_conversion.mp3,कपड़े पहना और मुझे पर्सनली अकुरतीज और चिकनकारी का काम किया हुआ बहुत पसंद है,"['े', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'आ', 'ु', 'झ', 'ल', 'ज', 'औ', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त']"
5348024557502903_f495_chunk_1_subchunk_1_QC1_1_format_conversion.wav,साप्ताहिक साप्ताहिक शैल के नजरिे से देखा जाता है इसमें काफी अलग अलग प्रकार के व्यापारी सहभागी होते है जिसमें,"['े', 'म', 'ी', 'य', 'इ', 'ं', 'ै', 'श', 'ख', 'स', 'ह', ' ', 'फ', '्', 'प', 'न', 'अ', 'व', 'ज', 'ल', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557503428_f206_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,वो डिग्री भी ले सकते हैं वो बीएसीआईटी भी कर सकते हैं वो आगे बढ़कर कूडिंग का कोई डिप्लोमा कोर्स छोटा सा या सर्टिफिकेट कोर्स भी कर सकते हैं वो एमटेक एमी ना करें तो भी उनके पास बहुत सारे ऑप्शनस है आगे बढ़ने के लिए,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'उ', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'ढ', 'ई', 'आ', 'व', 'ु', 'ल', 'ो', 'ऑ', 'क', 'भ', 'छ', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557502908_f494_chunk_9_subchunk_1_QC1_1_format_conversion.mp3,इस मंदिर में भगवान गणेश की पूजा और आराधना की जाती है इसे धार्मिकता आस्था और वास्तुकला,"['े', 'म', 'ी', 'त', 'इ', 'ं', 'ै', 'श', ' ', 'स', 'ह', '्', 'प', 'न', 'आ', 'थ', 'व', 'ु', 'ज', 'ल', 'ध', 'औ', 'क', 'भ', 'द', 'ा', 'ि', 'ू', 'र', 'ण', 'ग']"
5348024557502778_f403_chunk_31_subchunk_1_QC1_1_format_conversion.wav,रोज के जो कपड़े है वो मैं आ मॉल में खरीदना चेन्नई में एटलिस्ट पसंद करती हूं,"['े', 'ट', 'म', 'ी', '़', 'ए', 'ं', 'ै', 'च', 'ख', ' ', 'ह', 'स', '्', 'ॉ', 'प', 'न', 'ई', 'आ', 'व', 'ज', 'ल', 'ो', 'क', 'द', 'ा', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557502896_f496_chunk_10_subchunk_1_QC1_1_format_conversion.mp3,कम करने में मद मिलती है और जीरेजीरों को भूनकर उसका जो वस जीरामशाला है वो रोजाना खाने से भी मधुमेहक के साथसाथ पाचन ंत्र को भी सुधारने में मद मिलती है,"['े', 'म', 'ी', 'ं', 'ै', 'श', 'उ', 'च', 'ख', ' ', 'ह', 'स', '्', 'प', 'न', 'थ', 'व', 'ु', 'ज', 'ल', 'ो', 'ध', 'औ', 'क', 'भ', 'द', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503656_f273_chunk_9_subchunk_1_QC1_5_upsampling_simulation.wav,और ऑलीवर भी वैसे भी पहले तो उसे मरने के लिए छोड़ दिया जाता है और फिर उसे एक अनाथ लाअनाथ लायमें,"['े', 'म', 'ी', '़', 'य', 'ए', 'ं', 'ै', 'उ', ' ', 'स', 'ह', 'फ', 'प', 'न', 'अ', 'थ', 'व', 'ल', 'ज', 'ो', 'औ', 'ऑ', 'क', 'भ', 'छ', 'द', 'ा', 'ि', 'ड', 'र', 'त']"
5348024557502896_f496_chunk_7_subchunk_1_QC1_1_format_conversion.mp3,काफी हद तक सहायता मिलती है जामुन के दीजों को पीसकर पानी में उसके उसका मिश्रण बनाकर इसे रोजाना खालीपेट,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'ख', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ु', 'ज', 'ल', 'ो', 'ण', 'क', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503245_f587_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मुझे लोगों की मैनेजमेंट अच्छे से कर सकती हूँ मैं,"['े', 'ट', 'म', 'ी', 'ं', 'ै', 'ँ', 'च', ' ', 'स', 'ह', '्', 'न', 'अ', 'ु', 'झ', 'ज', 'ल', 'ो', 'क', 'छ', 'ू', 'र', 'त', 'ग']"
5348024557503428_f206_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,बहुत ही ज्यादा अवसर अभी उपलब्ध है गुजरात में,"['े', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'उ', ' ', 'ह', 'स', '्', 'प', 'अ', 'व', 'ु', 'ल', 'ज', 'ध', 'भ', 'ा', 'द', 'र', 'त', 'ग']"
5348024557502916_f1331_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,स्थन कैंसर का वर्गीकरण अलग मानदंडों के अनुसार विभिन्न जातियों के स्तन कैंसर को विभाजित करता है और अलग उद्देश्य की पूर्ति करता है,"['े', 'म', 'ी', 'य', 'त', 'ं', 'ै', 'श', 'उ', 'स', ' ', 'ह', '्', 'प', 'न', 'अ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'ण', 'ग']"
5348024557503755_f216_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,स बात में ह ँ उस वक्त मैंने व का जो सूसे वो सूच मैंने मगवाया था फिर कार से आ मैंने हाथादिन ने रसि भी किया,"['े', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'उ', 'ँ', 'च', 'स', ' ', 'ह', 'फ', '्', 'न', 'आ', 'थ', 'व', 'ज', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503524_f581_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,ऑडवेटाइज को बहुत अच्छे से दिए,"['े', 'ट', 'ए', 'इ', 'ब', 'च', ' ', 'ह', 'स', '्', 'अ', 'व', 'ु', 'ज', 'ो', 'ऑ', 'क', 'छ', 'ा', 'द', 'ि', 'ड', 'त']"
5348024557503379_f1640_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,देसाई इसके बाद दिया अनयपूर्णाघोष द्वारा निर्देशित और रेड चिलिज एंटरटेनमेंट द्वारा निर्मित क्राइम थिलर फिल्म बॉप विस्वास में दिखाई दिए,"['े', 'ट', 'म', 'घ', 'य', 'ए', 'त', 'इ', 'ब', 'ं', 'श', 'ष', 'च', 'ख', 'स', ' ', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'ई', 'थ', 'व', 'ल', 'ज', 'ो', 'औ', 'क', 'द', 'ा', 'ि', 'ू', 'ड', 'र', 'ण']"
5348024557503661_f632_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,थेबागबाजार मल्टीपर्पस आलीपुर मल्टीपर्पस ली से बहुत सा सारे अच्छे अच्छे बैंगॉली मीडियम और इंग्लिश मीडियम अंग्रेज मीडियम स्कूल सी है जैसे,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'च', ' ', 'स', 'ह', '्', 'प', 'ॉ', 'अ', 'आ', 'थ', 'ु', 'ज', 'ल', 'औ', 'क', 'छ', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557502906_f625_chunk_11_subchunk_1_QC1_1_format_conversion.mp3,आधार पर भिन्न समुदाय के बीच भिन्न हो सकता है,"['े', 'म', 'ी', 'य', 'ब', 'ै', 'च', ' ', 'स', 'ह', '्', 'प', 'न', 'आ', 'ु', 'ो', 'ध', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503363_f458_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,अगर सारजन के लिए चाय बना रहे तो दो कब तानी डाल के उस्पानी में अँदरक वइलायछी डाल के उसे पहले उबाल देंगे और उसके बाद अँचीसाय पत्ते डाल के उसे उबा लेंगे,"['े', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'उ', 'ँ', 'च', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'व', 'ज', 'ल', 'ो', 'औ', 'क', 'छ', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503661_f632_chunk_11_subchunk_1_QC1_5_upsampling_simulation.wav,रही बात कोर्सेज या सब्जेक्ट्स की तो स्कूल में तो बच्चे ज्यादातर साहिन साइंस ही प्रेफर करते हैं,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'ू', 'र', 'त']"
5348024557503275_f1554_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,देखें कि क्या यह यूपीआईआईडी नानर फाइ नाईनफो सिक्स ए सेवन एट दरेट वाईबियल सत्यापित है या नहीं,"['े', 'ट', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'ख', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ई', 'आ', 'व', 'ल', 'ो', 'क', 'द', 'ा', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557503242_f390_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,भूल रहे हैं ये कॉमन लोगों के लिए है गरीब से गरीब व्यक्ति को भी अगर इसे सेवा मिलती है ये सेवा है ये व्यापार नहीं है यह नहीं भूलना चाहिए हॉस्पिटल मैनेजमेंट मे और मेडिकल फीरने या नहीं भूलना चाहिए,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', 'फ', '्', 'ॉ', 'न', 'प', 'अ', 'व', 'ल', 'ज', 'ो', 'औ', 'क', 'भ', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503367_f364_chunk_7_subchunk_1_QC1_3_sample_rate_reduction.wav,तो बहुत सारा पयनटिंग किया है मैंने लेकिन उसे लेकर कहामभे भेजे कहसे भेजे,"['े', 'ट', 'म', 'य', 'ब', 'ं', 'ै', 'उ', ' ', 'ह', 'स', 'प', 'न', 'ु', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502908_f494_chunk_11_subchunk_1_QC1_1_format_conversion.wav,इन दर्शनीय स्थलों की विशेष था उनका ऐतिहासिक महत्व,"['े', 'म', 'ी', 'य', 'इ', 'ं', 'श', 'ष', 'उ', ' ', 'स', 'ह', 'ऐ', '्', 'न', 'थ', 'व', 'ल', 'ो', 'क', 'द', 'ा', 'ि', 'र', 'त']"
5348024557502906_f625_chunk_7_subchunk_1_QC1_1_format_conversion.mp3,उच्चतर शिक्षा और स्वास्थ्य सुविधा सुविधाएँ मिल रही हैंऐतिहासिक घटनाओं के आधार पर कई बार विशेषसमुदाय के निवासियों पर,"['े', 'ट', 'म', 'ी', 'ओ', 'घ', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'ष', 'उ', 'ँ', 'च', ' ', 'स', 'ह', 'ऐ', '्', 'प', 'न', 'ई', 'आ', 'थ', 'व', 'ु', 'ल', 'ो', 'ध', 'औ', 'क', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503604_f750_chunk_18_subchunk_1_QC1_5_upsampling_simulation.wav,और उसको पीके उसको एक बर्तन में डालके उसने थोड़ा सा मैदा,"['े', 'म', 'ी', '़', 'ए', 'ब', 'ं', 'ै', 'उ', 'स', ' ', '्', 'प', 'न', 'थ', 'ल', 'ो', 'औ', 'क', 'ा', 'द', 'ड', 'र', 'त']"
5348024557503368_f568_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,अभी मुझे उसके बारे में इंटोलेक्चुअल प्रॉपर्टी एन कॉपी राइट के बारे में तो ज्यादा ंफर्मेशन मेरे पास नीं है,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'ॉ', 'न', 'अ', 'ु', 'झ', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'द', 'र', 'त']"
5348024557503404_f1153_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,ँच,"['ँ', 'च']"
5348024557503333_f2190_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,भक्ती हटवाल को तीन हजार रुपये ट्रांसफर करे और पूरे साल के लिए हर महीने इसका एक चौथाई हिस्सा स्वतह चुकाये,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ं', 'च', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ई', 'थ', 'व', 'ु', 'ल', 'ज', 'ौ', 'ो', 'औ', 'क', 'भ', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503594_f361_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,ो रहे हैं तो वही मेरे लिएक एक इंट्रेस्टिंग टॉपिक है और इंट्रेस्टिंग न्यूज़ है जहां मुझे एक के एक को छोड़कर दूसरे,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ं', 'ै', ' ', 'ह', 'स', '्', 'ॉ', 'प', 'न', 'व', 'ु', 'झ', 'ल', 'ज', 'ो', 'औ', 'क', 'छ', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557502908_f494_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,और प्राकृतिक सौंदर्य में है अगला है पलोसीपा पालेसी गणपति मंदिल जो कि एक प्रमुख धार्मिक स्थल है,"['े', 'म', 'ी', 'य', 'ए', 'ं', 'ै', 'ख', ' ', 'स', 'ह', '्', 'प', 'ृ', 'अ', 'थ', 'ु', 'ल', 'ज', 'ौ', 'ो', 'ण', 'ध', 'औ', 'क', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557503300_f176_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,भारत एक विशाल देश है यहाँके विभिन्न क्षेत्रों की जलवायु के हिसाब से अलगअलग क्षेत्रों में अलगअलग किस्म की फसलें उगाी जाती हैइसके साथ ही अलगअलग क्षेत्रों में अलग तरह की,"['े', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'ष', 'उ', 'ँ', ' ', 'ह', 'स', 'फ', '्', 'न', 'अ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
